Id,Creation Time,Owner,Tags,Running Time,logs/seed,logs/company,logs/imputation,logs/missingness,logs/smape (last),properties/data
EX4-106,2021-08-04 13:24:40,mavantwout,"[""20-step-ahead"",""3D-prediction"",""shifted30"",""seed0"",""single_run"",""4-year"",""time-lag"",""20-predictions""]",1186.758,0,AAPL,forwardfill,985,0.030931364192944344,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-105,2021-08-04 13:24:39,mavantwout,"[""single_run"",""time-lag"",""20-step-ahead"",""4-year"",""shifted30"",""7D-prediction"",""seed4"",""20-predictions""]",1021.968,4,AAPL,5_imputations_combined,985,0.020766238346313887,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-104,2021-08-04 13:23:16,mavantwout,"[""4-year"",""20-predictions"",""presence"",""seed3"",""single_run"",""20-step-ahead"",""shifted30"",""3D-prediction""]",1031.797,3,AAPL,meanlast260,90,0.044152804237535107,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-103,2021-08-04 13:21:54,mavantwout,"[""3D-prediction"",""4-year"",""seed2"",""single_run"",""20-predictions"",""20-step-ahead"",""time-lag"",""shifted30""]",1046.082,2,AAPL,linearfit260,90,0.012400115358715508,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-102,2021-08-04 13:21:35,mavantwout,"[""shifted30"",""20-step-ahead"",""20-predictions"",""4-year"",""3D-prediction"",""single_run"",""time-lag"",""seed2""]",1061.334,2,AAPL,meanlast260,90,0.043739374917773244,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-101,2021-08-04 13:20:59,mavantwout,"[""20-step-ahead"",""3D-prediction"",""20-predictions"",""seed3"",""shifted30"",""4-year"",""presence"",""single_run""]",1161.842,3,AAPL,cubicfit260,33,0.0155267335497561,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-100,2021-08-04 13:20:41,mavantwout,"[""shifted30"",""4-year"",""7D-prediction"",""20-predictions"",""single_run"",""time-lag"",""seed4"",""20-step-ahead""]",1187.002,4,AAPL,5_imputations_combined,33,0.011953288265526621,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-99,2021-08-04 13:19:16,mavantwout,"[""20-predictions"",""3D-prediction"",""time-lag"",""seed3"",""single_run"",""shifted30"",""4-year"",""20-step-ahead""]",1097.1,3,AAPL,linearfit260,33,0.018907908118361162,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-98,2021-08-04 13:18:28,mavantwout,"[""4-year"",""shifted30"",""time-lag"",""seed3"",""3D-prediction"",""single_run"",""20-predictions"",""20-step-ahead""]",1076.585,3,AAPL,globalmean,33,0.011801651873442277,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-97,2021-08-04 13:18:18,mavantwout,"[""3D-prediction"",""20-step-ahead"",""4-year"",""single_run"",""seed3"",""20-predictions"",""time-lag"",""shifted30""]",1082.082,3,AAPL,forwardfill,33,0.010819476625216883,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-96,2021-08-04 13:17:47,mavantwout,"[""time-lag"",""20-predictions"",""3D-prediction"",""seed2"",""4-year"",""shifted30"",""20-step-ahead"",""single_run""]",1082.102,2,AAPL,globalmean,90,0.035079718372511774,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-95,2021-08-04 13:16:58,mavantwout,"[""presence"",""20-predictions"",""3D-prediction"",""4-year"",""20-step-ahead"",""single_run"",""seed1"",""shifted30""]",1156.083,1,AAPL,meanlast260,985,0.03651723344005143,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-94,2021-08-04 13:16:53,mavantwout,"[""20-step-ahead"",""presence"",""20-predictions"",""4-year"",""seed2"",""3D-prediction"",""shifted30"",""single_run""]",1116.519,2,AAPL,cubicfit260,90,0.030867729908816345,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-93,2021-08-04 13:16:43,mavantwout,"[""shifted30"",""time-lag"",""3D-prediction"",""20-predictions"",""seed3"",""20-step-ahead"",""4-year"",""single_run""]",1031.749,3,AAPL,meanlast260,33,0.01410994100031766,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-92,2021-08-04 13:16:04,mavantwout,"[""seed4"",""20-predictions"",""4-year"",""single_run"",""7D-prediction"",""shifted30"",""20-step-ahead"",""presence""]",1156.432,4,AAPL,5_imputations_combined,90,0.011503867071667211,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-91,2021-08-04 13:15:30,mavantwout,"[""presence"",""single_run"",""20-step-ahead"",""seed4"",""20-predictions"",""4-year"",""shifted30"",""7D-prediction""]",1131.83,4,AAPL,5_imputations_combined,985,0.017680405305960864,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-90,2021-08-04 13:15:28,mavantwout,"[""time-lag"",""3D-prediction"",""shifted30"",""20-predictions"",""20-step-ahead"",""seed2"",""single_run"",""4-year""]",1016.422,2,AAPL,forwardfill,90,0.01061601881040947,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-89,2021-08-04 13:14:08,mavantwout,"[""20-predictions"",""shifted30"",""4-year"",""single_run"",""seed4"",""presence"",""7D-prediction"",""20-step-ahead""]",1126.262,4,AAPL,5_imputations_combined,33,0.012021470824159712,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-88,2021-08-04 13:13:41,mavantwout,"[""4-year"",""20-step-ahead"",""20-predictions"",""seed0"",""shifted30"",""single_run"",""3D-prediction"",""presence""]",1176.417,0,AAPL,cubicfit260,985,0.028195508234830018,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-87,2021-08-04 13:12:11,mavantwout,"[""20-predictions"",""seed1"",""20-step-ahead"",""3D-prediction"",""shifted30"",""presence"",""4-year"",""single_run""]",1102.499,1,AAPL,forwardfill,985,0.02228595988139792,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-86,2021-08-04 13:10:53,mavantwout,"[""20-step-ahead"",""shifted30"",""time-lag"",""4-year"",""20-predictions"",""seed3"",""single_run"",""7D-prediction""]",1171.24,3,AAPL,5_imputations_combined,90,0.012500625676609537,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-85,2021-08-04 13:10:53,mavantwout,"[""4-year"",""single_run"",""3D-prediction"",""20-step-ahead"",""20-predictions"",""shifted30"",""presence"",""seed2""]",1116.386,2,AAPL,linearfit260,90,0.012981925307748268,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-84,2021-08-04 13:10:48,mavantwout,"[""shifted30"",""presence"",""3D-prediction"",""seed3"",""20-step-ahead"",""4-year"",""20-predictions"",""single_run""]",1071.294,3,AAPL,globalmean,33,0.01216780477972436,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-83,2021-08-04 13:10:18,mavantwout,"[""presence"",""seed3"",""4-year"",""shifted30"",""20-predictions"",""single_run"",""3D-prediction"",""20-step-ahead""]",1051.309,3,AAPL,meanlast260,33,0.015213585115847495,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-82,2021-08-04 13:09:59,mavantwout,"[""4-year"",""shifted30"",""seed3"",""20-step-ahead"",""20-predictions"",""presence"",""3D-prediction"",""single_run""]",1046.326,3,AAPL,forwardfill,33,0.011239043211688409,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-81,2021-08-04 13:09:46,mavantwout,"[""4-year"",""seed3"",""20-predictions"",""20-step-ahead"",""presence"",""single_run"",""3D-prediction"",""shifted30""]",1036.261,3,AAPL,linearfit260,33,0.01796964703413379,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-80,2021-08-04 13:09:28,mavantwout,"[""time-lag"",""seed1"",""20-step-ahead"",""shifted30"",""4-year"",""single_run"",""3D-prediction"",""20-predictions""]",1131.457,1,AAPL,cubicfit260,90,0.02869393515277104,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-79,2021-08-04 13:08:22,mavantwout,"[""presence"",""3D-prediction"",""shifted30"",""seed2"",""4-year"",""20-predictions"",""20-step-ahead"",""single_run""]",1091.406,2,AAPL,globalmean,90,0.035716781669628044,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-78,2021-08-04 13:07:42,mavantwout,"[""single_run"",""seed3"",""time-lag"",""20-step-ahead"",""4-year"",""shifted30"",""7D-prediction"",""20-predictions""]",1016.215,3,AAPL,5_imputations_combined,985,0.019034946467668384,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-77,2021-08-04 13:06:51,mavantwout,"[""presence"",""20-step-ahead"",""3D-prediction"",""seed0"",""single_run"",""4-year"",""20-predictions"",""shifted30""]",1157.085,0,AAPL,linearfit260,985,0.027035209319394106,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-76,2021-08-04 13:06:51,mavantwout,"[""3D-prediction"",""20-step-ahead"",""single_run"",""20-predictions"",""seed2"",""shifted30"",""time-lag"",""4-year""]",1151.254,2,AAPL,cubicfit260,33,0.014152379011771937,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-75,2021-08-04 13:06:17,mavantwout,"[""single_run"",""seed2"",""20-predictions"",""20-step-ahead"",""shifted30"",""presence"",""4-year"",""3D-prediction""]",1121.959,2,AAPL,forwardfill,90,0.01098881569707714,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-74,2021-08-04 13:06:12,mavantwout,"[""4-year"",""20-predictions"",""presence"",""seed2"",""single_run"",""20-step-ahead"",""shifted30"",""3D-prediction""]",1023.275,2,AAPL,meanlast260,90,0.04313017722362757,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-73,2021-08-04 13:04:31,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""seed1"",""20-predictions"",""20-step-ahead"",""time-lag"",""shifted30""]",1041.729,1,AAPL,linearfit260,90,0.014233525931378782,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-72,2021-08-04 13:03:51,mavantwout,"[""shifted30"",""20-step-ahead"",""20-predictions"",""4-year"",""3D-prediction"",""single_run"",""time-lag"",""seed1""]",1062.948,1,AAPL,meanlast260,90,0.04498936933276711,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-71,2021-08-04 13:02:02,mavantwout,"[""20-step-ahead"",""seed2"",""3D-prediction"",""20-predictions"",""shifted30"",""4-year"",""presence"",""single_run""]",1135.328,2,AAPL,cubicfit260,33,0.014743902346970933,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-70,2021-08-04 13:01:15,mavantwout,"[""20-predictions"",""3D-prediction"",""time-lag"",""single_run"",""shifted30"",""4-year"",""seed2"",""20-step-ahead""]",1080.563,2,AAPL,linearfit260,33,0.021760148010945866,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-69,2021-08-04 13:01:04,mavantwout,"[""shifted30"",""4-year"",""7D-prediction"",""20-predictions"",""single_run"",""time-lag"",""seed3"",""20-step-ahead""]",1176.175,3,AAPL,5_imputations_combined,33,0.012694182733528203,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-68,2021-08-04 13:00:35,mavantwout,"[""4-year"",""shifted30"",""time-lag"",""3D-prediction"",""seed2"",""single_run"",""20-predictions"",""20-step-ahead""]",1072.314,2,AAPL,globalmean,33,0.012319312362996963,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-67,2021-08-04 13:00:19,mavantwout,"[""3D-prediction"",""20-step-ahead"",""4-year"",""seed2"",""single_run"",""20-predictions"",""time-lag"",""shifted30""]",1078.054,2,AAPL,forwardfill,33,0.010862201827997152,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-66,2021-08-04 12:59:45,mavantwout,"[""time-lag"",""20-predictions"",""3D-prediction"",""4-year"",""shifted30"",""seed1"",""20-step-ahead"",""single_run""]",1081.518,1,AAPL,globalmean,90,0.03566988935928507,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-65,2021-08-04 12:59:34,mavantwout,"[""shifted30"",""time-lag"",""3D-prediction"",""20-predictions"",""20-step-ahead"",""seed2"",""4-year"",""single_run""]",1028.776,2,AAPL,meanlast260,33,0.013090764790729601,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-64,2021-08-04 12:58:30,mavantwout,"[""time-lag"",""3D-prediction"",""shifted30"",""20-predictions"",""20-step-ahead"",""seed1"",""single_run"",""4-year""]",1017.112,1,AAPL,forwardfill,90,0.01081304842421118,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-63,2021-08-04 12:57:54,mavantwout,"[""seed1"",""20-step-ahead"",""presence"",""20-predictions"",""4-year"",""3D-prediction"",""shifted30"",""single_run""]",1137.724,1,AAPL,cubicfit260,90,0.029412693318908296,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-62,2021-08-04 12:57:41,mavantwout,"[""presence"",""20-predictions"",""3D-prediction"",""4-year"",""20-step-ahead"",""seed0"",""single_run"",""shifted30""]",1155.82,0,AAPL,meanlast260,985,0.036548447573615625,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-60,2021-08-04 12:56:57,mavantwout,"[""seed3"",""20-predictions"",""4-year"",""single_run"",""7D-prediction"",""shifted30"",""20-step-ahead"",""presence""]",1146.451,3,AAPL,5_imputations_combined,90,0.012718535362037361,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-59,2021-08-04 12:56:48,mavantwout,"[""presence"",""single_run"",""20-step-ahead"",""20-predictions"",""4-year"",""shifted30"",""seed3"",""7D-prediction""]",1121.133,3,AAPL,5_imputations_combined,985,0.015507883622448357,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-58,2021-08-04 12:55:26,mavantwout,"[""20-predictions"",""seed3"",""shifted30"",""4-year"",""single_run"",""presence"",""7D-prediction"",""20-step-ahead""]",1116.523,3,AAPL,5_imputations_combined,33,0.013024533738653704,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-57,2021-08-04 12:53:43,mavantwout,"[""20-predictions"",""seed0"",""20-step-ahead"",""3D-prediction"",""shifted30"",""presence"",""4-year"",""single_run""]",1106.78,0,AAPL,forwardfill,985,0.02505762842189025,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-56,2021-08-04 12:52:56,mavantwout,"[""shifted30"",""presence"",""3D-prediction"",""seed2"",""20-step-ahead"",""4-year"",""20-predictions"",""single_run""]",1071.378,2,AAPL,globalmean,33,0.012429282021069929,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-55,2021-08-04 12:52:46,mavantwout,"[""presence"",""4-year"",""shifted30"",""20-predictions"",""seed2"",""single_run"",""3D-prediction"",""20-step-ahead""]",1051.625,2,AAPL,meanlast260,33,0.013560419804047708,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-54,2021-08-04 12:52:28,mavantwout,"[""4-year"",""20-predictions"",""20-step-ahead"",""presence"",""single_run"",""3D-prediction"",""shifted30"",""seed2""]",1036.961,2,AAPL,linearfit260,33,0.021399839844004648,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-53,2021-08-04 12:52:27,mavantwout,"[""4-year"",""shifted30"",""20-step-ahead"",""20-predictions"",""presence"",""seed2"",""3D-prediction"",""single_run""]",1051.628,2,AAPL,forwardfill,33,0.010966428815142381,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-52,2021-08-04 12:52:18,mavantwout,"[""4-year"",""single_run"",""seed1"",""3D-prediction"",""20-step-ahead"",""20-predictions"",""shifted30"",""presence""]",1113.672,1,AAPL,linearfit260,90,0.014120711201332004,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-51,2021-08-04 12:51:15,mavantwout,"[""20-step-ahead"",""shifted30"",""time-lag"",""4-year"",""20-predictions"",""single_run"",""7D-prediction"",""seed2""]",1177.593,2,AAPL,5_imputations_combined,90,0.011855602080137665,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-50,2021-08-04 12:50:30,mavantwout,"[""single_run"",""time-lag"",""seed2"",""20-step-ahead"",""4-year"",""shifted30"",""7D-prediction"",""20-predictions""]",1026.493,2,AAPL,5_imputations_combined,985,0.015819791305965437,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-49,2021-08-04 12:50:25,mavantwout,"[""time-lag"",""20-step-ahead"",""shifted30"",""4-year"",""seed0"",""single_run"",""3D-prediction"",""20-predictions""]",1142.315,0,AAPL,cubicfit260,90,0.03182388279504584,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-48,2021-08-04 12:50:04,mavantwout,"[""presence"",""seed1"",""3D-prediction"",""shifted30"",""4-year"",""20-predictions"",""20-step-ahead"",""single_run""]",1097.303,1,AAPL,globalmean,90,0.03562220216325323,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-47,2021-08-04 12:48:57,mavantwout,"[""4-year"",""20-predictions"",""seed1"",""presence"",""single_run"",""20-step-ahead"",""shifted30"",""3D-prediction""]",1033.449,1,AAPL,meanlast260,90,0.04448670271728909,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-46,2021-08-04 12:47:40,mavantwout,"[""3D-prediction"",""20-step-ahead"",""seed1"",""single_run"",""20-predictions"",""shifted30"",""time-lag"",""4-year""]",1144.981,1,AAPL,cubicfit260,33,0.013793192113058864,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-45,2021-08-04 12:47:32,mavantwout,"[""single_run"",""20-predictions"",""20-step-ahead"",""shifted30"",""presence"",""4-year"",""3D-prediction"",""seed1""]",1123.776,1,AAPL,forwardfill,90,0.010696615865924632,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-44,2021-08-04 12:47:03,mavantwout,"[""3D-prediction"",""4-year"",""single_run"",""20-predictions"",""20-step-ahead"",""seed0"",""time-lag"",""shifted30""]",1047.005,0,AAPL,linearfit260,90,0.016323525075831423,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-43,2021-08-04 12:46:04,mavantwout,"[""shifted30"",""20-step-ahead"",""20-predictions"",""4-year"",""seed0"",""3D-prediction"",""single_run"",""time-lag""]",1066.374,0,AAPL,meanlast260,90,0.04815503669576067,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-42,2021-08-04 12:43:08,mavantwout,"[""20-predictions"",""3D-prediction"",""time-lag"",""seed1"",""single_run"",""shifted30"",""4-year"",""20-step-ahead""]",1086.35,1,AAPL,linearfit260,33,0.01879253384672722,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-41,2021-08-04 12:42:55,mavantwout,"[""20-step-ahead"",""3D-prediction"",""20-predictions"",""shifted30"",""4-year"",""seed1"",""presence"",""single_run""]",1146.259,1,AAPL,cubicfit260,33,0.01397849265675273,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-40,2021-08-04 12:42:33,mavantwout,"[""4-year"",""shifted30"",""seed1"",""time-lag"",""3D-prediction"",""single_run"",""20-predictions"",""20-step-ahead""]",1081.067,1,AAPL,globalmean,33,0.011969186477358947,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-39,2021-08-04 12:42:22,mavantwout,"[""3D-prediction"",""20-step-ahead"",""4-year"",""single_run"",""seed1"",""20-predictions"",""time-lag"",""shifted30""]",1076.39,1,AAPL,forwardfill,33,0.010579994074825934,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-38,2021-08-04 12:42:11,mavantwout,"[""shifted30"",""time-lag"",""3D-prediction"",""20-predictions"",""20-step-ahead"",""seed1"",""4-year"",""single_run""]",1042.259,1,AAPL,meanlast260,33,0.01419158320593678,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-37,2021-08-04 12:41:32,mavantwout,"[""time-lag"",""seed0"",""20-predictions"",""3D-prediction"",""4-year"",""shifted30"",""20-step-ahead"",""single_run""]",1091.574,0,AAPL,globalmean,90,0.03509085469956677,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-36,2021-08-04 12:41:28,mavantwout,"[""time-lag"",""3D-prediction"",""seed0"",""shifted30"",""20-predictions"",""20-step-ahead"",""single_run"",""4-year""]",1021.444,0,AAPL,forwardfill,90,0.012372825509173223,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-35,2021-08-04 12:41:22,mavantwout,"[""shifted30"",""4-year"",""7D-prediction"",""20-predictions"",""single_run"",""time-lag"",""seed2"",""20-step-ahead""]",1181.066,2,AAPL,5_imputations_combined,33,0.011912288902458858,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-34,2021-08-04 12:38:52,mavantwout,"[""20-step-ahead"",""presence"",""seed0"",""20-predictions"",""4-year"",""3D-prediction"",""shifted30"",""single_run""]",1137.381,0,AAPL,cubicfit260,90,0.03192933895263494,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-33,2021-08-04 12:38:05,mavantwout,"[""seed2"",""presence"",""single_run"",""20-step-ahead"",""20-predictions"",""4-year"",""shifted30"",""7D-prediction""]",1121.851,2,AAPL,5_imputations_combined,985,0.012668475846583338,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-32,2021-08-04 12:37:50,mavantwout,"[""20-predictions"",""4-year"",""seed2"",""single_run"",""7D-prediction"",""shifted30"",""20-step-ahead"",""presence""]",1146.504,2,AAPL,5_imputations_combined,90,0.011803488749131017,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-31,2021-08-04 12:36:37,mavantwout,"[""20-predictions"",""shifted30"",""seed2"",""4-year"",""single_run"",""presence"",""7D-prediction"",""20-step-ahead""]",1128.326,2,AAPL,5_imputations_combined,33,0.011634455228711312,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-30,2021-08-04 12:35:04,mavantwout,"[""presence"",""4-year"",""shifted30"",""20-predictions"",""single_run"",""3D-prediction"",""seed1"",""20-step-ahead""]",1058.442,1,AAPL,meanlast260,33,0.014526403641828677,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-29,2021-08-04 12:35:00,mavantwout,"[""seed1"",""4-year"",""20-predictions"",""20-step-ahead"",""presence"",""single_run"",""3D-prediction"",""shifted30""]",1047.486,1,AAPL,linearfit260,33,0.018781328331933432,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-28,2021-08-04 12:34:53,mavantwout,"[""shifted30"",""presence"",""3D-prediction"",""20-step-ahead"",""4-year"",""20-predictions"",""single_run"",""seed1""]",1082.001,1,AAPL,globalmean,33,0.012025548507413513,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-27,2021-08-04 12:34:42,mavantwout,"[""seed1"",""4-year"",""shifted30"",""20-step-ahead"",""20-predictions"",""presence"",""3D-prediction"",""single_run""]",1064.808,1,AAPL,forwardfill,33,0.01056838635771164,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing33/AAPL_Shifted_30ahead_m33.csv
EX4-26,2021-08-04 12:33:36,mavantwout,"[""4-year"",""single_run"",""seed0"",""3D-prediction"",""20-step-ahead"",""20-predictions"",""shifted30"",""presence""]",1116.279,0,AAPL,linearfit260,90,0.01736316162957891,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
EX4-25,2021-08-04 12:33:02,mavantwout,"[""single_run"",""time-lag"",""seed1"",""20-step-ahead"",""4-year"",""shifted30"",""7D-prediction"",""20-predictions""]",1046.817,1,AAPL,5_imputations_combined,985,0.017847302307675995,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing985/AAPL_Shifted_30ahead_m985.csv
EX4-24,2021-08-04 12:31:36,mavantwout,"[""4-year"",""20-predictions"",""presence"",""seed0"",""single_run"",""20-step-ahead"",""shifted30"",""3D-prediction""]",1039.222,0,AAPL,meanlast260,90,0.04649280138594317,/home/nfs/mavantwout/thesis_datasets/Dataset3/Missing90/AAPL_Shifted_30ahead_m90.csv
